demographic_category,demographic_value,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,booster_recip_count,cumulative_booster_recip_count
Gender,Female,2022-01-24,70248,36427962,39953,20637437,21886,13769000,1027,987988,7304,1549927,10722,14203406,13259,16002699,45722,6881812
Gender,Unknown/undifferentiated,2022-01-25,248,134535,136,65105,94,58855,9,9001,120,26811,31,51752,134,79021,82,9450
Gender,Male,2022-01-25,62316,32770443,34513,18198684,17961,12273564,1168,1248994,6733,1541630,12405,13036522,12697,14818182,36850,5839780
Gender,Female,2022-01-25,71094,36499056,40520,20677957,20807,13789807,980,988968,7268,1557195,12473,14215879,13086,16015785,44934,6926746
Gender,Female,2022-01-26,70513,36569569,40075,20718032,20266,13810073,1028,989996,6880,1564075,12856,14228735,12861,16028646,44146,6970892
Gender,Unknown/undifferentiated,2022-01-26,199,134734,89,65194,86,58941,7,9008,65,26876,30,51782,85,79106,87,9537
Gender,Male,2022-01-26,61510,32831953,33772,18232456,17508,12291072,1204,1250198,6600,1548230,12986,13049508,12448,14830630,35730,5875510
Gender,Male,2022-01-27,60302,32892255,32824,18265280,17176,12308248,1166,1251364,6635,1554865,12754,13062262,12257,14842887,34916,5910426
Gender,Unknown/undifferentiated,2022-01-27,233,134967,108,65302,104,59045,6,9014,97,26973,27,51809,109,79215,97,9634
Gender,Female,2022-01-27,70950,36640519,39804,20757836,21143,13831216,1051,991047,6927,1571002,12616,14241351,12603,16041249,45116,7016008
Gender,Male,2022-01-28,74868,32967123,40199,18305479,20547,12328795,1215,1252579,7827,1562692,15521,13077783,15222,14858109,43660,5954086
Gender,Unknown/undifferentiated,2022-01-28,283,135250,158,65460,89,59134,10,9024,134,27107,39,51848,148,79363,100,9734
Gender,Female,2022-01-28,91675,36732194,50640,20808476,27056,13858272,1149,992196,8364,1579366,15924,14257275,15698,16056947,59173,7075181
Gender,Male,2022-01-29,42664,33009787,23491,18328970,10642,12339437,596,1253175,4901,1567593,9209,13086992,9162,14867271,23986,5978072
Gender,Unknown/undifferentiated,2022-01-29,148,135398,101,65561,30,59164,3,9027,72,27179,18,51866,81,79444,49,9783
Gender,Female,2022-01-29,46361,36778555,25966,20834442,11926,13870198,498,992694,4968,1584334,8954,14266229,8912,16065859,28181,7103362
Gender,Male,2022-01-30,18203,33027990,10683,18339653,4948,12344385,277,1253452,2398,1569991,3722,13090714,4209,14871480,10200,5988272
Gender,Unknown/undifferentiated,2022-01-30,36,135434,18,65579,8,59172,5,9032,17,27196,8,51874,22,79466,10,9793
Gender,Female,2022-01-30,19279,36797834,11372,20845814,5305,13875503,237,992931,2357,1586691,3515,14269744,3964,16069823,11667,7115029
Gender,Male,2022-01-31,50751,33078741,28630,18368283,14371,12358756,1033,1254485,5645,1575636,10999,13101713,10562,14882042,28776,6017048
Gender,Unknown/undifferentiated,2022-01-31,106,135540,56,65635,38,59210,7,9039,38,27234,20,51894,50,79516,39,9832
Gender,Female,2022-01-31,57618,36855452,33318,20879132,16757,13892260,802,993733,5858,1592549,10802,14280546,10627,16080450,35613,7150642
Gender,Female,2022-02-01,51979,36907431,29836,20908968,14661,13906921,686,994419,5161,1597710,10821,14291367,9703,16090153,30868,7181510
Gender,Unknown/undifferentiated,2022-02-01,142,135682,72,65707,52,59262,11,9050,46,27280,31,51925,59,79575,56,9888
Gender,Male,2022-02-01,46579,33125320,25823,18394106,13207,12371963,929,1255414,5175,1580811,10736,13112449,9796,14891838,25644,6042692
Gender,Unknown/undifferentiated,2022-02-02,103,135785,50,65757,40,59302,3,9053,39,27319,17,51942,43,79618,44,9932
Gender,Male,2022-02-02,46241,33171561,24866,18418972,12776,12384739,804,1256218,5122,1585933,11591,13124040,9924,14901762,24382,6067074
Gender,Female,2022-02-02,50500,36957931,28301,20937269,13778,13920699,625,995044,5130,1602840,11396,14302763,9835,16099988,28719,7210229
Gender,Female,2022-02-03,49163,37007094,27340,20964609,14051,13934750,624,995668,5201,1608041,10771,14313534,9649,16109637,28211,7238440
Gender,Unknown/undifferentiated,2022-02-03,120,135905,54,65811,54,59356,2,9055,40,27359,19,51961,48,79666,49,9981
Gender,Male,2022-02-03,44280,33215841,23636,18442608,12571,12397310,838,1257056,5184,1591117,10924,13134964,9608,14911370,23396,6090470
Gender,Male,2022-02-04,57679,33273520,29917,18472525,15544,12412854,848,1257904,6345,1597462,14860,13149824,11992,14923362,30339,6120809
Gender,Unknown/undifferentiated,2022-02-04,171,136076,80,65891,53,59409,2,9057,69,27428,33,51994,87,79753,51,10032
Gender,Female,2022-02-04,66518,37073612,36201,21000810,18192,13952942,737,996405,6522,1614563,15072,14328606,12226,16121863,38484,7276924
Gender,Male,2022-02-05,33232,33306752,18329,18490854,8042,12420896,408,1258312,4244,1601706,8411,13158235,7419,14930781,17111,6137920
Gender,Unknown/undifferentiated,2022-02-05,81,136157,45,65936,20,59429,2,9059,27,27455,22,52016,32,79785,29,10061
Gender,Female,2022-02-05,34679,37108291,19468,21020278,8309,13961251,342,996747,4294,1618857,8235,14336841,7336,16129199,18781,7295705
Gender,Male,2022-02-06,14800,33321552,8697,18499551,4027,12424923,164,1258476,2217,1603923,3399,13161634,3601,14934382,7647,6145567
Gender,Unknown/undifferentiated,2022-02-06,33,136190,23,65959,10,59439,0,9059,18,27473,2,52018,19,79804,12,10073
Gender,Female,2022-02-06,15193,37123484,9140,21029418,3993,13965244,109,996856,2204,1621061,3202,14340043,3409,16132608,8401,7304106
Gender,Male,2022-02-07,37454,33359006,20234,18519785,10967,12435890,674,1259150,4861,1608784,9275,13170909,8652,14943034,19047,6164614
Gender,Unknown/undifferentiated,2022-02-07,104,136294,75,66034,20,59459,3,9062,61,27534,13,52031,64,79868,26,10099
Gender,Female,2022-02-07,40823,37164307,22833,21052251,11954,13977198,544,997400,5018,1626079,9041,14349084,8797,16141405,22349,7326455
Gender,Male,2022-02-08,36246,33395252,19520,18539305,10223,12446113,712,1259862,4379,1613163,9723,13180632,7883,14950917,18199,6182813
Gender,Unknown/undifferentiated,2022-02-08,111,136405,57,66091,38,59497,4,9066,59,27593,20,52051,64,79932,28,10127
Gender,Female,2022-02-08,39801,37204108,22512,21074763,10988,13988186,526,997926,4456,1630535,9492,14358576,8103,16149508,21646,7348101
Gender,Unknown/undifferentiated,2022-02-09,96,136501,59,66150,30,59527,3,9069,45,27638,17,52068,54,79986,26,10153
Gender,Female,2022-02-09,40026,37244134,22367,21097130,10665,13998851,478,998404,4537,1635072,9893,14368469,8163,16157671,21348,7369449
Gender,Male,2022-02-09,36692,33431944,19389,18558694,10107,12456220,690,1260552,4503,1617666,9924,13190556,8271,14959188,18031,6200844
Gender,Unknown/undifferentiated,2022-02-10,116,136617,66,66216,37,59564,1,9070,55,27693,19,52087,65,80051,32,10185
Gender,Male,2022-02-10,34516,33466460,17882,18576576,10035,12466255,690,1261242,4231,1621897,9298,13199854,7462,14966650,17253,6218097
Gender,Female,2022-02-10,38478,37282612,21239,21118369,10713,14009564,526,998930,4224,1639296,9459,14377928,7594,16165265,20763,7390212
Gender,Unknown/undifferentiated,2022-02-11,166,136783,56,66272,80,59644,5,9075,83,27776,32,52119,93,80144,45,10230
Gender,Male,2022-02-11,44566,33511026,23403,18599979,11652,12477907,670,1261912,5144,1627041,11919,13211773,9511,14976161,22540,6240637
Gender,Female,2022-02-11,51387,37333999,27778,21146147,14012,14023576,579,999509,5310,1644606,12236,14390164,9718,16174983,28556,7418768
Gender,Female,2022-02-12,25539,37359538,14473,21160620,6035,14029611,267,999776,3201,1647807,6284,14396448,5359,16180342,13512,7432280
Gender,Unknown/undifferentiated,2022-02-12,74,136857,50,66322,15,59659,1,9076,37,27813,10,52129,40,80184,24,10254
Gender,Male,2022-02-12,24952,33535978,13826,18613805,5899,12483806,348,1262260,3374,1630415,6761,13218534,5660,14981821,12219,6252856
Gender,Male,2022-02-13,9582,33545560,5698,18619503,2512,12486318,124,1262384,1517,1631932,2503,13221037,2294,14984115,4613,6257469
Gender,Unknown/undifferentiated,2022-02-13,19,136876,13,66335,5,59664,0,9076,6,27819,5,52134,6,80190,7,10261
Gender,Female,2022-02-13,9628,37369166,5854,21166474,2399,14032010,74,999850,1418,1649225,2205,14398653,2125,16182467,5111,7437391
Gender,Male,2022-02-14,24585,33570145,13693,18633196,6826,12493144,427,1262811,3314,1635246,6621,13227658,5416,14989531,11935,6269404
Gender,Unknown/undifferentiated,2022-02-14,38,136914,27,66362,4,59668,1,9077,18,27837,9,52143,19,80209,11,10272
Gender,Female,2022-02-14,25517,37394683,14768,21181242,6762,14038772,366,1000216,2950,1652175,6445,14405098,5012,16187479,13468,7450859
Gender,Male,2022-02-15,27330,33597475,14545,18647741,7884,12501028,514,1263325,3524,1638770,7772,13235430,5678,14995209,13179,6282583
Gender,Unknown/undifferentiated,2022-02-15,71,136985,27,66389,31,59699,6,9083,30,27867,21,52164,37,80246,16,10288
Gender,Female,2022-02-15,29862,37424545,16844,21198086,8105,14046877,414,1000630,3563,1655738,7791,14412889,5789,16193268,15568,7466427
Gender,Male,2022-02-16,28433,33625908,14873,18662614,8133,12509161,532,1263857,3997,1642767,7945,13243375,6231,15001440,13570,6296153
Gender,Unknown/undifferentiated,2022-02-16,87,137072,43,66432,30,59729,3,9086,38,27905,21,52185,41,80287,25,10313
Gender,Female,2022-02-16,31074,37455619,17487,21215573,8236,14055113,410,1001040,3963,1659701,8107,14420996,6175,16199443,16175,7482602
Gender,Male,2022-02-17,27836,33653744,14653,18677267,7870,12517031,522,1264379,3931,1646698,7657,13251032,6017,15007457,13508,6309661
Gender,Unknown/undifferentiated,2022-02-17,85,137157,47,66479,32,59761,3,9089,45,27950,16,52201,49,80336,22,10335
Gender,Female,2022-02-17,32288,37487907,18021,21233594,8979,14064092,467,1001507,4196,1663897,7802,14428798,6442,16205885,17263,7499865
Gender,Female,2022-02-18,45137,37533044,25131,21258725,11883,14075975,539,1002046,5556,1669453,10650,14439448,8405,16214290,25028,7524893
Gender,Unknown/undifferentiated,2022-02-18,118,137275,55,66534,40,59801,7,9096,57,28007,26,52227,67,80403,31,10366
Gender,Male,2022-02-18,37848,33691592,19894,18697161,9739,12526770,616,1264995,5310,1652008,10470,13261502,8090,15015547,18397,6328058
Gender,Unknown/undifferentiated,2022-02-19,42,137317,22,66556,12,59813,0,9096,16,28023,9,52236,16,80419,15,10381
Gender,Male,2022-02-19,21243,33712835,12119,18709280,4872,12531642,244,1265239,3370,1655378,5765,13267267,4842,15020389,10337,6338395
Gender,Female,2022-02-19,23035,37556079,13411,21272136,5391,14081366,201,1002247,3374,1672827,5509,14444957,4856,16219146,12247,7537140
Gender,Female,2022-02-20,10801,37566880,6618,21278754,2716,14084082,94,1002341,1886,1674713,2393,14447350,2525,16221671,5611,7542751
Gender,Unknown/undifferentiated,2022-02-20,9,137326,5,66561,2,59815,2,9098,2,28025,3,52239,4,80423,4,10385
Gender,Male,2022-02-20,10291,33723126,6251,18715531,2671,12534313,110,1265349,1874,1657252,2623,13269890,2446,15022835,4979,6343374
Gender,Male,2022-02-21,19237,33742363,11001,18726532,5255,12539568,375,1265724,3033,1660285,5387,13275277,4189,15027024,9246,6352620
Gender,Unknown/undifferentiated,2022-02-21,37,137363,17,66578,16,59831,4,9102,21,28046,5,52244,25,80448,11,10396
Gender,Female,2022-02-21,21476,37588356,12692,21291446,5967,14090049,322,1002663,3127,1677840,5243,14452593,4229,16225900,11418,7554169
Gender,Male,2022-02-22,25257,33767620,13983,18740515,6806,12546374,536,1266260,4291,1664576,6877,13282154,5264,15032288,12378,6364998
Gender,Unknown/undifferentiated,2022-02-22,66,137429,39,66617,20,59851,4,9106,22,28068,20,52264,26,80474,23,10419
Gender,Female,2022-02-22,28708,37617064,16754,21308200,7588,14097637,441,1003104,4442,1682282,6971,14459564,5376,16231276,15637,7569806
Gender,Male,2022-02-23,24646,33792266,13580,18754095,6557,12552931,504,1266764,5027,1669603,6597,13288751,5320,15037608,12124,6377122
Gender,Unknown/undifferentiated,2022-02-23,62,137491,27,66644,21,59872,1,9107,35,28103,14,52278,36,80510,12,10431
Gender,Female,2022-02-23,28310,37645374,16692,21324892,7324,14104961,433,1003537,5141,1687423,6632,14466196,5338,16236614,15674,7585480
Gender,Male,2022-02-24,23634,33815900,12932,18767027,6434,12559365,559,1267323,4951,1674554,5961,13294712,5220,15042828,11883,6389005
Gender,Unknown/undifferentiated,2022-02-24,86,137577,32,66676,48,59920,1,9108,45,28148,9,52287,46,80556,32,10463
Gender,Female,2022-02-24,29398,37674772,17181,21342073,7960,14112921,485,1004022,5351,1692774,6419,14472615,5556,16242170,16757,7602237
Gender,Male,2022-02-25,31621,33847521,17168,18784195,8143,12567508,559,1267882,6420,1680974,8246,13302958,6703,15049531,16033,6405038
Gender,Unknown/undifferentiated,2022-02-25,120,137697,55,66731,31,59951,4,9112,51,28199,28,52315,53,80609,39,10502
Gender,Female,2022-02-25,40927,37715699,23396,21365469,11010,14123931,599,1004621,7160,1699934,8874,14481489,7427,16249597,23784,7626021
Gender,Male,2022-02-26,17995,33865516,10377,18794572,4233,12571741,293,1268175,3997,1684971,4595,13307553,4138,15053669,8987,6414025
Gender,Unknown/undifferentiated,2022-02-26,41,137738,21,66752,11,59962,2,9114,26,28225,4,52319,26,80635,11,10513
Gender,Female,2022-02-26,20309,37736008,11924,21377393,4856,14128787,254,1004875,4169,1704103,4479,14485968,4284,16253881,11233,7637254
Gender,Unknown/undifferentiated,2022-02-27,9,137747,5,66757,3,59965,1,9115,5,28230,2,52321,6,80641,2,10515
Gender,Male,2022-02-27,9094,33874610,5584,18800156,2314,12574055,134,1268309,2290,1687261,2066,13309619,2366,15056035,4515,6418540
Gender,Female,2022-02-27,10201,37746209,6436,21383829,2645,14131432,115,1004990,2053,1706156,1895,14487863,2104,16255985,5993,7643247
Gender,Unknown/undifferentiated,2022-02-28,49,137796,22,66779,19,59984,3,9118,26,28256,8,52329,28,80669,15,10530
Gender,Male,2022-02-28,23962,33898572,13608,18813764,6777,12580832,628,1268937,4559,1691820,5623,13315242,4807,15060842,13008,6431548
Gender,Female,2022-02-28,32477,37778686,19512,21403341,9356,14140788,652,1005642,5074,1711230,5923,14493786,5273,16261258,20605,7663852
Gender,Female,2022-03-01,26700,37805386,15945,21419286,7523,14148311,473,1006115,4548,1715778,5395,14499181,4723,16265981,15879,7679731
Gender,Unknown/undifferentiated,2022-03-01,49,137845,22,66801,21,60005,1,9119,26,28282,5,52334,27,80696,18,10548
Gender,Male,2022-03-01,20838,33919410,11492,18825256,6076,12586908,526,1269463,4260,1696080,4984,13320226,4493,15065335,10790,6442338
Gender,Male,2022-03-02,19842,33939252,10635,18835891,5523,12592431,408,1269871,4368,1700448,5266,13325492,4593,15069928,9459,6451797
Gender,Unknown/undifferentiated,2022-03-02,63,137908,41,66842,17,60022,0,9119,35,28317,9,52343,35,80731,18,10566
Gender,Female,2022-03-02,22669,37828055,13091,21432377,5930,14154241,340,1006455,4519,1720297,5365,14504546,4667,16270648,12022,7691753
Gender,Male,2022-03-03,17969,33957221,9708,18845599,5042,12597473,373,1270244,3801,1704249,4642,13330134,4006,15073934,8791,6460588
Gender,Unknown/undifferentiated,2022-03-03,68,137976,19,66861,28,60050,13,9132,26,28343,27,52370,37,80768,13,10579
Gender,Female,2022-03-03,21263,37849318,12096,21444473,5874,14160115,297,1006752,4246,1724543,4897,14509443,4386,16275034,11294,7703047
Gender,Male,2022-03-04,24644,33981865,13020,18858619,6437,12603910,393,1270637,5369,1709618,6629,13336763,5573,15079507,11690,6472278
Gender,Unknown/undifferentiated,2022-03-04,46,138022,26,66887,12,60062,2,9134,23,28366,14,52384,25,80793,8,10587
Gender,Female,2022-03-04,28951,37878269,16091,21460564,7692,14167807,302,1007054,5745,1730288,6965,14516408,5896,16280930,15057,7718104
Gender,Male,2022-03-05,13667,33995532,7640,18866259,3260,12607170,187,1270824,3285,1712903,3576,13340339,3383,15082890,6422,6478700
Gender,Unknown/undifferentiated,2022-03-05,22,138044,11,66898,8,60070,0,9134,11,28377,6,52390,11,80804,4,10591
Gender,Female,2022-03-05,14525,37892794,8382,21468946,3367,14171174,169,1007223,3208,1733496,3497,14519905,3309,16284239,7419,7725523
Gender,Male,2022-03-06,6405,34001937,3944,18870203,1586,12608756,92,1270916,1804,1714707,1460,13341799,1870,15084760,2942,6481642
Gender,Unknown/undifferentiated,2022-03-06,4,138048,4,66902,0,60070,0,9134,3,28380,0,52390,3,80807,1,10592
Gender,Female,2022-03-06,6474,37899268,4024,21472970,1619,14172793,49,1007272,1660,1735156,1337,14521242,1691,16285930,3267,7728790
Gender,Female,2022-03-07,17812,37917080,10230,21483200,5204,14177997,241,1007513,3528,1738684,3865,14525107,3650,16289580,9571,7738361
Gender,Unknown/undifferentiated,2022-03-07,39,138087,22,66924,17,60087,0,9134,18,28398,3,52393,18,80825,15,10607
Gender,Male,2022-03-07,15640,34017577,8762,18878965,4451,12613207,312,1271228,3510,1718217,3734,13345533,3689,15088449,7664,6489306
Gender,Unknown/undifferentiated,2022-03-08,33,138120,22,66946,7,60094,1,9135,21,28419,4,52397,22,80847,7,10614
Gender,Male,2022-03-08,14939,34032516,8067,18887032,4320,12617527,284,1271512,3350,1721567,3736,13349269,3522,15091971,7149,6496455
Gender,Female,2022-03-08,17482,37934562,10030,21493230,4881,14182878,253,1007766,3542,1742226,3932,14529039,3681,16293261,9231,7747592
Gender,Female,2022-03-09,18076,37952638,10404,21503634,4835,14187713,270,1008036,3967,1746193,4134,14533173,4118,16297379,9265,7756857
Gender,Unknown/undifferentiated,2022-03-09,38,138158,19,66965,15,60109,3,9138,17,28436,5,52402,18,80865,15,10629
Gender,Male,2022-03-09,16140,34048656,8712,18895744,4436,12621963,332,1271844,3849,1725416,4193,13353462,4045,15096016,7323,6503778
Gender,Male,2022-03-10,14902,34063558,8188,18903932,4071,12626034,284,1272128,3358,1728774,3901,13357363,3527,15099543,6939,6510717
Gender,Unknown/undifferentiated,2022-03-10,30,138188,10,66975,16,60125,0,9138,11,28447,6,52408,11,80876,12,10641
Gender,Female,2022-03-10,17446,37970084,10179,21513813,4562,14192275,253,1008289,3542,1749735,4129,14537302,3693,16301072,9014,7765871
Gender,Male,2022-03-11,18833,34082391,10219,18914151,4616,12630650,294,1272422,4141,1732915,4947,13362310,4291,15103834,8983,6519700
Gender,Unknown/undifferentiated,2022-03-11,77,138265,39,67014,22,60147,6,9144,47,28494,19,52427,53,80929,9,10650
Gender,Female,2022-03-11,22235,37992319,12717,21526530,5476,14197751,244,1008533,4299,1754034,5270,14542572,4416,16305488,11726,7777597
Gender,Male,2022-03-12,11369,34093760,6517,18920668,2619,12633269,180,1272602,2583,1735498,2981,13365291,2682,15106516,5468,6525168
Gender,Unknown/undifferentiated,2022-03-12,25,138290,15,67029,8,60155,1,9145,13,28507,1,52428,14,80943,11,10661
Gender,Female,2022-03-12,12386,38004705,7296,21533826,2815,14200566,129,1008662,2630,1756664,3004,14545576,2708,16308196,6362,7783959
